dataset: dp_pix_b8_eps0_1
dataset_root: data/dp/dp_pix_b8/eps0.1
device: mps
num_classes: 40
epoch 027/100 | train_loss=3.4982 train_acc=0.0833 | val_loss=3.4580 val_acc=0.0875 | test_loss=3.4683 test_acc=0.0750 test_top5_acc=0.2500
epoch 028/100 | train_loss=3.4355 train_acc=0.0917 | val_loss=3.3882 val_acc=0.1000 | test_loss=3.4022 test_acc=0.0875 test_top5_acc=0.3000
epoch 029/100 | train_loss=3.3874 train_acc=0.0875 | val_loss=3.2958 val_acc=0.1250 | test_loss=3.3119 test_acc=0.1125 test_top5_acc=0.4500
epoch 030/100 | train_loss=3.2753 train_acc=0.1375 | val_loss=3.1756 val_acc=0.1375 | test_loss=3.1979 test_acc=0.1750 test_top5_acc=0.4750
epoch 031/100 | train_loss=3.1737 train_acc=0.1417 | val_loss=3.0199 val_acc=0.2125 | test_loss=3.0479 test_acc=0.2125 test_top5_acc=0.5750
epoch 032/100 | train_loss=3.0466 train_acc=0.1542 | val_loss=2.8304 val_acc=0.2625 | test_loss=2.8659 test_acc=0.2250 test_top5_acc=0.6125
epoch 033/100 | train_loss=2.8498 train_acc=0.2375 | val_loss=2.6238 val_acc=0.3125 | test_loss=2.6592 test_acc=0.2750 test_top5_acc=0.6250
epoch 034/100 | train_loss=2.6773 train_acc=0.1958 | val_loss=2.4289 val_acc=0.3625 | test_loss=2.4699 test_acc=0.3000 test_top5_acc=0.7000
epoch 035/100 | train_loss=2.6003 train_acc=0.2000 | val_loss=2.2292 val_acc=0.3875 | test_loss=2.2837 test_acc=0.3375 test_top5_acc=0.7125
epoch 036/100 | train_loss=2.3667 train_acc=0.2958 | val_loss=2.1227 val_acc=0.3625 | test_loss=2.1633 test_acc=0.3750 test_top5_acc=0.7750
epoch 037/100 | train_loss=2.3134 train_acc=0.2583 | val_loss=2.0149 val_acc=0.4375 | test_loss=2.0883 test_acc=0.3750 test_top5_acc=0.8125
epoch 038/100 | train_loss=2.1277 train_acc=0.3125 | val_loss=1.9047 val_acc=0.4500 | test_loss=2.0136 test_acc=0.4000 test_top5_acc=0.7875
epoch 039/100 | train_loss=1.9671 train_acc=0.3750 | val_loss=1.8490 val_acc=0.4125 | test_loss=1.9844 test_acc=0.3625 test_top5_acc=0.8000
epoch 040/100 | train_loss=1.9721 train_acc=0.3708 | val_loss=1.7185 val_acc=0.4500 | test_loss=1.9117 test_acc=0.4250 test_top5_acc=0.8125
epoch 041/100 | train_loss=1.8346 train_acc=0.3833 | val_loss=1.7206 val_acc=0.4750 | test_loss=1.8972 test_acc=0.4375 test_top5_acc=0.8250
epoch 042/100 | train_loss=1.6320 train_acc=0.4917 | val_loss=1.7062 val_acc=0.4125 | test_loss=1.8896 test_acc=0.4250 test_top5_acc=0.8250
epoch 043/100 | train_loss=1.6170 train_acc=0.4875 | val_loss=1.5493 val_acc=0.5250 | test_loss=1.7326 test_acc=0.5250 test_top5_acc=0.8125
epoch 044/100 | train_loss=1.6020 train_acc=0.4875 | val_loss=1.6198 val_acc=0.5250 | test_loss=1.7398 test_acc=0.4875 test_top5_acc=0.8500
epoch 045/100 | train_loss=1.5957 train_acc=0.5042 | val_loss=1.6332 val_acc=0.4625 | test_loss=1.6730 test_acc=0.5375 test_top5_acc=0.8750
epoch 046/100 | train_loss=1.5653 train_acc=0.5333 | val_loss=1.5724 val_acc=0.5500 | test_loss=1.6504 test_acc=0.5000 test_top5_acc=0.8375
epoch 047/100 | train_loss=1.4959 train_acc=0.5083 | val_loss=1.5863 val_acc=0.5250 | test_loss=1.6669 test_acc=0.5000 test_top5_acc=0.8750
